Articulo,Anhada,Partida,Raza,Alimentacion,N_Serie,Ac_Oleico,Ac_Palmitico,Ac_Estearico,Ac_Linoleico,PesoVarios,Pesovientres,PesoCerdos,PesoNetoCanal,Nacimiento,Matadero,NroAnimales,PesoEntrada,TipoPesada,PesoSalida,DescripcionArticulo,FechaEntrada,FechaSalida
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397342,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.25,Individual,11.8625,JAMON DE BELLOTA 100%_IBERICO,09/03/2015,27/03/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397892,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.25,Individual,11.8625,JAMON DE BELLOTA 100%_IBERICO,12/10/2014,02/11/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397342,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.245,Individual,11.85925,JAMON DE BELLOTA 100%_IBERICO,19/03/2015,27/03/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007398967,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.235,Individual,11.85275,JAMON DE BELLOTA 100%_IBERICO,14/12/2014,31/12/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399902,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.235,Individual,11.85275,JAMON DE BELLOTA 100%_IBERICO,02/06/2015,08/07/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397564,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.23,Individual,11.8495,JAMON DE BELLOTA 100%_IBERICO,26/04/2015,29/04/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399469,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.23,Individual,11.8495,JAMON DE BELLOTA 100%_IBERICO,12/04/2015,08/05/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397618,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.21,Individual,11.8365,JAMON DE BELLOTA 100%_IBERICO,28/05/2015,24/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398721,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.21,Individual,11.8365,JAMON DE BELLOTA 100%_IBERICO,08/10/2014,31/10/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399506,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.2,Individual,11.83,JAMON DE BELLOTA 100%_IBERICO,12/12/2014,09/01/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007398806,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.195,Individual,11.82675,JAMON DE BELLOTA 100%_IBERICO,12/05/2015,06/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399414,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.195,Individual,11.82675,JAMON DE BELLOTA 100%_IBERICO,18/09/2015,07/10/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399445,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.185,Individual,11.82025,JAMON DE BELLOTA 100%_IBERICO,08/10/2014,05/10/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398622,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.185,Individual,11.82025,JAMON DE BELLOTA 100%_IBERICO,22/06/2014,13/07/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398462,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.18,Individual,11.817,JAMON DE BELLOTA 100%_IBERICO,21/05/2015,25/06/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398936,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.18,Individual,11.817,JAMON DE BELLOTA 100%_IBERICO,31/05/2015,01/07/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007398462,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.165,Individual,11.80725,JAMON DE BELLOTA 100%_IBERICO,29/05/2015,25/06/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399438,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.15,Individual,11.7975,JAMON DE BELLOTA 100%_IBERICO,20/02/2015,22/03/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399360,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.145,Individual,11.79425,JAMON DE BELLOTA 100%_IBERICO,28/02/2015,01/04/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399124,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.135,Individual,11.78775,JAMON DE BELLOTA 100%_IBERICO,20/04/2015,08/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399278,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.135,Individual,11.78775,JAMON DE BELLOTA 100%_IBERICO,22/04/2015,14/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398554,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.13,Individual,11.7845,JAMON DE BELLOTA 100%_IBERICO,22/10/2014,13/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399124,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.13,Individual,11.7845,JAMON DE BELLOTA 100%_IBERICO,20/04/2015,08/05/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397557,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.125,Individual,11.78125,JAMON DE BELLOTA 100%_IBERICO,23/11/2014,23/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007397595,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.125,Individual,11.78125,JAMON DE BELLOTA 100%_IBERICO,11/10/2017,05/10/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399674,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.12,Individual,11.778,JAMON DE BELLOTA 100%_IBERICO,29/10/2014,16/11/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399872,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.12,Individual,11.9135,JAMON DE BELLOTA 100%_IBERICO,27/01/2015,07/02/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398776,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.105,Individual,11.76825,JAMON DE BELLOTA 100%_IBERICO,04/11/2014,16/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399773,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.095,Individual,11.76175,JAMON DE BELLOTA 100%_IBERICO,11/11/2014,09/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399889,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.09,Individual,11.7585,JAMON DE BELLOTA 100%_IBERICO,02/05/2015,06/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398141,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.09,Individual,11.7585,JAMON DE BELLOTA 100%_IBERICO,05/05/2015,22/05/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399087,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.085,Individual,11.75525,JAMON DE BELLOTA 100%_IBERICO,10/07/2015,22/07/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399551,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.075,Individual,11.74875,JAMON DE BELLOTA 100%_IBERICO,17/11/2014,12/11/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399742,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.075,Individual,11.74875,JAMON DE BELLOTA 100%_IBERICO,06/11/2014,16/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399896,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.075,Individual,11.74875,JAMON DE BELLOTA 100%_IBERICO,17/11/2014,16/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399391,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.07,Individual,11.7455,JAMON DE BELLOTA 100%_IBERICO,03/09/2014,03/10/2018
Jamon,2021,210376,75%_IBERICO,BELLOTA,137007399834,0,0,0,0,10943.212,19469.4,23520,19080.012,15/11/2013,1,124,18.07,Individual,11.7455,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,06/11/2014,20/11/2018
Jamon,2021,210376,75%_IBERICO,BELLOTA,137007397670,0,0,0,0,10943.212,19469.4,23520,19080.012,15/11/2013,1,124,18.07,Individual,11.7455,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,17/03/2015,01/04/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007398424,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.065,Individual,11.74225,JAMON DE BELLOTA 100%_IBERICO,19/04/2015,08/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399032,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.06,Individual,11.739,JAMON DE BELLOTA 100%_IBERICO,26/06/2015,29/07/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399735,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.055,Individual,11.73575,JAMON DE BELLOTA 100%_IBERICO,03/11/2014,02/11/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399483,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.055,Individual,11.73575,JAMON DE BELLOTA 100%_IBERICO,18/06/2015,02/07/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399094,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.045,Individual,11.72925,JAMON DE BELLOTA 100%_IBERICO,11/06/2014,17/07/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397335,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.04,Individual,11.726,JAMON DE BELLOTA 100%_IBERICO,01/10/2014,02/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399100,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.035,Individual,11.72275,JAMON DE BELLOTA 100%_IBERICO,31/03/2015,01/04/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007398943,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.03,Individual,11.7195,JAMON DE BELLOTA 100%_IBERICO,18/05/2014,21/05/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007397977,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.025,Individual,11.71625,JAMON DE BELLOTA 100%_IBERICO,01/11/2014,09/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399223,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.025,Individual,11.71625,JAMON DE BELLOTA 100%_IBERICO,06/05/2015,08/05/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399582,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,18.02,Individual,11.713,JAMON DE BELLOTA 100%_IBERICO,27/09/2015,18/09/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399711,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.01,Individual,11.7065,JAMON DE BELLOTA 100%_IBERICO,05/10/2014,09/11/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007398301,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.01,Individual,11.7065,JAMON DE BELLOTA 100%_IBERICO,02/01/2015,04/02/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399544,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,18.01,Individual,11.7065,JAMON DE BELLOTA 100%_IBERICO,24/04/2015,22/04/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399568,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,17.995,Individual,11.69675,JAMON DE BELLOTA 100%_IBERICO,16/10/2015,02/09/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399476,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,17.99,Individual,11.6935,JAMON DE BELLOTA 100%_IBERICO,02/07/2015,20/05/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007397687,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,17.985,Individual,11.69025,JAMON DE BELLOTA 100%_IBERICO,25/07/2014,13/07/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007399063,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,17.975,Individual,11.68375,JAMON DE BELLOTA 100%_IBERICO,30/09/2015,18/09/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007397687,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,17.975,Individual,11.68375,JAMON DE BELLOTA 100%_IBERICO,08/09/2014,13/07/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,137007399186,0,0,0,0,10990.714,18574.3,22780,18202.814,15/11/2013,1,129,17.96,Individual,11.674,JAMON DE BELLOTA 100%_IBERICO,21/08/2015,22/07/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007397588,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,17.96,Individual,11.674,JAMON DE BELLOTA 100%_IBERICO,27/10/2015,18/09/2019
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007398714,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,17.955,Individual,11.67075,JAMON DE BELLOTA 100%_IBERICO,17/12/2014,26/11/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,137007397946,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,15/11/2013,1,0,17.955,Individual,11.9135,JAMON DE BELLOTA 100%_IBERICO,10/03/2015,07/02/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158147,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.95,Individual,11.6675,JAMON DE BELLOTA 100%_IBERICO,23/12/2017,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157874,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.94,Individual,11.661,JAMON DE BELLOTA 100%_IBERICO,03/01/2018,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157836,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.93,Individual,11.6545,JAMON DE BELLOTA 100%_IBERICO,10/02/2018,29/12/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157836,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.93,Individual,11.6545,JAMON DE BELLOTA 100%_IBERICO,21/01/2018,29/12/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158659,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.92,Individual,11.648,JAMON DE BELLOTA 100%_IBERICO,27/04/2018,29/03/2022
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158185,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.915,Individual,11.64475,JAMON DE BELLOTA 100%_IBERICO,06/12/2017,02/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158512,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.91,Individual,11.6415,JAMON DE BELLOTA 100%_IBERICO,29/11/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158512,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.91,Individual,11.6415,JAMON DE BELLOTA 100%_IBERICO,05/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158079,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.89,Individual,11.6285,JAMON DE BELLOTA 100%_IBERICO,15/01/2018,01/12/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158246,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.89,Individual,11.6285,JAMON DE BELLOTA 100%_IBERICO,31/12/2017,02/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158512,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.885,Individual,11.62525,JAMON DE BELLOTA 100%_IBERICO,10/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157898,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.885,Individual,11.62525,JAMON DE BELLOTA 100%_IBERICO,19/11/2017,02/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158512,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.88,Individual,11.622,JAMON DE BELLOTA 100%_IBERICO,24/12/2017,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158307,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.875,Individual,11.61875,JAMON DE BELLOTA 100%_IBERICO,10/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157997,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.87,Individual,11.6155,JAMON DE BELLOTA 100%_IBERICO,21/11/2017,03/11/2021
Jamon,2021,210665,100%_IBERICO,BELLOTA,137032158666,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,19/09/2016,1,120,17.86,Individual,11.609,JAMON DE BELLOTA 100%_IBERICO,06/02/2018,13/12/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158444,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.855,Individual,11.60575,JAMON DE BELLOTA 100%_IBERICO,24/11/2017,05/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157584,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.85,Individual,11.6025,JAMON DE BELLOTA 100%_IBERICO,18/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158253,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.85,Individual,11.6025,JAMON DE BELLOTA 100%_IBERICO,29/11/2017,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158796,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.845,Individual,11.59925,JAMON DE BELLOTA 100%_IBERICO,27/01/2018,01/12/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157775,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.84,Individual,11.596,JAMON DE BELLOTA 100%_IBERICO,08/02/2018,24/12/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157775,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.84,Individual,11.596,JAMON DE BELLOTA 100%_IBERICO,22/02/2018,24/12/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158536,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.84,Individual,11.596,JAMON DE BELLOTA 100%_IBERICO,15/03/2018,08/02/2022
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157805,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.83,Individual,11.5895,JAMON DE BELLOTA 100%_IBERICO,20/02/2018,08/02/2022
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158086,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.83,Individual,11.5895,JAMON DE BELLOTA 100%_IBERICO,09/01/2018,21/12/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158338,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.83,Individual,11.5895,JAMON DE BELLOTA 100%_IBERICO,26/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157614,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.83,Individual,11.5895,JAMON DE BELLOTA 100%_IBERICO,27/09/2016,10/09/2020
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157614,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.83,Individual,11.5895,JAMON DE BELLOTA 100%_IBERICO,09/10/2016,10/09/2020
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158543,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.825,Individual,11.58625,JAMON DE BELLOTA 100%_IBERICO,12/12/2017,08/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158284,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.82,Individual,11.583,JAMON DE BELLOTA 100%_IBERICO,14/11/2017,02/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158642,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.815,Individual,11.57975,JAMON DE BELLOTA 100%_IBERICO,24/12/2017,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158550,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.805,Individual,11.57325,JAMON DE BELLOTA 100%_IBERICO,27/12/2017,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157935,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.8,Individual,11.57,JAMON DE BELLOTA 100%_IBERICO,06/03/2018,14/01/2022
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158062,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.8,Individual,11.57,JAMON DE BELLOTA 100%_IBERICO,28/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158475,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.795,Individual,11.56675,JAMON DE BELLOTA 100%_IBERICO,01/01/2018,30/11/2021
Jamon,2021,210462,100%_IBERICO,BELLOTA,137032158383,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,19/09/2016,1,129,17.79,Individual,11.5635,JAMON DE BELLOTA 100%_IBERICO,23/09/2016,10/09/2020
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158383,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.79,Individual,11.5635,JAMON DE BELLOTA 100%_IBERICO,27/10/2016,10/09/2020
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158741,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.775,Individual,11.55375,JAMON DE BELLOTA 100%_IBERICO,05/01/2018,08/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158345,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.775,Individual,11.55375,JAMON DE BELLOTA 100%_IBERICO,27/12/2017,13/12/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157966,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.77,Individual,11.5505,JAMON DE BELLOTA 100%_IBERICO,02/12/2017,03/11/2021
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032157577,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.77,Individual,11.5505,JAMON DE BELLOTA 100%_IBERICO,06/12/2017,08/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157546,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.765,Individual,11.54725,JAMON DE BELLOTA 100%_IBERICO,09/03/2018,14/01/2022
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158130,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.765,Individual,11.54725,JAMON DE BELLOTA 100%_IBERICO,03/03/2018,14/01/2022
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158277,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.765,Individual,11.54725,JAMON DE BELLOTA 100%_IBERICO,07/11/2016,10/09/2020
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158277,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.765,Individual,11.54725,JAMON DE BELLOTA 100%_IBERICO,05/10/2016,10/09/2020
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158680,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.76,Individual,11.544,JAMON DE BELLOTA 100%_IBERICO,07/12/2017,02/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157515,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.755,Individual,11.54075,JAMON DE BELLOTA 100%_IBERICO,30/12/2017,19/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157683,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.755,Individual,11.54075,JAMON DE BELLOTA 100%_IBERICO,19/02/2018,08/02/2022
Jamon,2021,210180,100%_IBERICO,BELLOTA,137032158628,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,19/09/2016,1,0,17.755,Individual,11.54075,JAMON DE BELLOTA 100%_IBERICO,25/02/2018,08/02/2022
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158772,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.75,Individual,11.5375,JAMON DE BELLOTA 100%_IBERICO,02/02/2018,14/01/2022
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032157713,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.75,Individual,11.5375,JAMON DE BELLOTA 100%_IBERICO,09/12/2017,03/11/2021
Jamon,2021,210137,100%_IBERICO,BELLOTA,137032158406,0,0,0,0,10990.714,18574.3,22780,18202.814,19/09/2016,1,129,17.75,Individual,11.5375,JAMON DE BELLOTA 100%_IBERICO,25/11/2017,03/11/2021
